feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,label
3,10.661774,4,10,1309.016211,4,4,1,1,0,3,2,53.101581,1,0,1,2,1.0,1,1,0
3,31.192746,4,1,5577.30942,0,4,3,1,0,1,0,22.377926,1,1,1,2,1.0,1,1,0
1,2.882316,4,0,848.098238,0,2,3,2,0,3,0,36.326625,1,0,0,2,1.0,1,1,0
3,14.225622,4,3,1754.436371,4,2,1,1,0,0,0,24.722629,1,0,1,2,1.0,0,1,0
0,12.196314,4,6,731.245865,0,3,3,0,0,3,2,38.765524,1,1,1,2,1.0,0,1,0
2,23.867872,4,0,1954.990575,0,4,3,2,0,3,2,59.660937,1,1,1,2,1.0,0,1,0
0,15.735025,2,4,659.641309,0,1,3,1,0,1,0,27.873157,1,1,0,2,1.0,1,1,0
3,25.237989,4,1,2189.600193,0,4,3,1,0,3,1,60.048515,1,0,1,2,1.0,0,1,1
3,23.75824,4,3,934.479288,1,4,2,1,0,3,3,41.469043,1,2,1,2,1.0,0,1,1
0,28.699827,0,0,6258.341653,0,2,1,2,0,1,2,21.752868,0,1,0,2,1.0,0,1,0
3,8.615084,1,4,859.022071,0,2,2,1,0,3,2,23.408042,1,1,0,2,1.0,1,1,0
1,12.463735,1,3,1179.297551,1,4,1,2,0,3,1,45.705216,0,1,0,3,1.0,1,1,0
0,40.966598,2,1,3923.547851,0,2,1,1,0,3,2,23.068441,1,0,0,2,1.0,1,1,1
3,9.876035,2,4,915.634814,0,3,3,3,0,2,0,27.932735,1,1,0,3,1.0,1,1,0
0,17.392725,1,7,1249.014964,0,2,3,1,0,1,3,42.55155,1,2,0,2,1.0,0,1,0
1,24.132272,2,0,1081.781597,1,3,3,1,0,1,2,33.513459,1,1,0,2,1.0,1,1,0
1,47.956074,2,10,9346.69485,2,1,1,1,0,3,1,26.059568,2,1,0,3,1.0,1,1,0
3,7.358075,1,3,565.627361,0,3,3,1,0,3,1,23.28924,2,1,0,2,1.0,1,1,0
0,12.135525,0,10,612.456221,4,0,3,2,0,1,1,29.415936,1,2,1,2,2.0,0,1,0
3,12.615639,2,4,701.29103,0,3,3,1,0,2,2,27.838354,1,1,0,2,1.0,1,1,0
0,8.064548,3,0,692.855473,0,4,2,0,0,1,2,55.794178,1,1,3,2,1.0,0,1,0
1,45.570464,4,10,2000.920689,0,2,2,1,0,2,2,23.829928,1,0,0,2,2.0,0,1,1
2,24.445772,2,4,8973.113552,0,3,0,2,0,2,2,36.235397,0,1,0,1,1.0,0,1,0
0,7.35985,2,1,1029.427173,0,1,3,1,0,2,1,26.850041,0,0,0,2,1.0,1,1,0
3,7.126907,2,1,1859.373243,4,2,3,2,0,3,2,36.685349,1,1,0,3,2.0,1,1,0
3,47.247181,4,6,9064.540182,4,2,2,3,0,0,2,29.160872,1,1,0,2,1.0,0,1,0
2,11.841217,2,4,1155.79344,4,0,3,0,0,1,1,34.006203,0,1,0,3,1.0,1,1,0
3,23.87597,2,3,2772.53946,2,2,3,2,0,3,1,33.134204,1,1,0,1,1.0,0,1,0
1,53.87067,2,1,9385.806249,1,4,1,1,1,3,2,51.083613,1,1,0,2,1.0,0,1,1
3,10.908837,3,4,1194.577761,0,4,3,2,0,2,2,52.473327,0,0,1,3,1.0,1,1,0
3,22.923303,2,4,1939.26306,3,2,3,2,0,1,0,39.960007,1,1,0,2,1.0,0,1,0
3,8.115377,2,4,2259.844748,2,1,0,2,0,0,0,41.725119,1,1,0,1,1.0,0,1,0
0,25.389643,2,3,3287.979773,0,2,0,1,0,3,2,28.92969,0,1,0,2,1.0,0,1,0
1,39.293906,3,0,3179.644706,0,3,3,2,0,3,3,34.364641,1,2,0,2,1.0,0,1,0
3,24.795796,3,4,990.16206,4,1,3,0,1,0,1,20.318368,1,1,1,2,1.0,0,1,0
0,38.288933,2,7,6546.79443,2,2,3,1,0,0,2,22.213741,1,1,0,2,1.0,0,1,0
3,26.904185,3,0,2115.229158,4,1,3,2,2,0,0,34.282651,1,0,0,3,1.0,1,1,0
0,38.271423,2,4,11167.41966,0,3,3,1,0,2,1,33.651897,1,1,0,1,1.0,0,1,0
0,25.178274,1,3,3478.241226,0,3,2,1,0,3,0,41.603391,1,1,1,2,1.0,1,1,0
0,25.856893,2,0,1694.909901,0,4,3,2,0,0,3,28.006885,1,2,0,2,1.0,1,1,0
1,12.354831,2,4,1360.171609,0,3,3,2,0,3,3,33.461581,1,2,0,3,2.0,1,1,0
3,11.553872,2,0,1664.286669,4,3,3,2,0,2,3,33.78265,1,1,0,2,1.0,1,1,0
1,35.767897,2,4,3441.273139,4,4,1,2,0,3,2,25.745818,1,1,0,3,1.0,1,1,1
0,18.544638,3,7,1968.788145,0,4,1,0,0,3,3,54.144356,0,2,1,2,1.0,1,1,1
1,34.895263,3,0,6221.022626,0,1,3,2,0,1,2,33.628948,1,1,0,2,2.0,0,1,1
2,24.708813,2,1,3954.004407,0,4,1,1,0,2,1,29.607568,1,1,0,1,1.0,0,1,0
3,18.270509,2,4,1875.425823,0,3,3,0,0,0,1,32.676594,1,1,0,2,1.0,0,1,1
3,11.857372,4,1,1552.618581,0,2,3,2,0,1,0,26.120562,1,1,0,1,2.0,0,1,0
3,9.289099,2,0,1768.762995,2,2,1,2,0,1,1,32.101555,1,1,0,2,1.0,0,1,0
1,9.756958,4,0,3223.6393,3,2,0,1,0,1,2,27.135127,1,1,1,1,1.0,1,1,0
3,12.253481,3,3,1462.094428,1,3,3,2,0,2,2,35.322361,2,1,1,3,2.0,1,1,0
1,14.690173,2,0,1022.772522,0,2,3,2,0,1,2,27.052388,1,1,0,2,1.0,0,1,0
1,12.11924,2,1,1671.175885,0,3,3,2,0,2,1,33.158907,1,1,1,2,1.0,1,1,0
1,6.995911,4,10,887.074719,0,2,2,1,0,3,3,25.206478,1,1,1,1,1.0,0,1,1
3,9.415392,2,0,630.3994,2,2,3,2,0,3,0,27.394728,0,1,0,2,1.0,0,1,0
1,23.635302,4,4,1541.693262,2,4,3,1,0,3,0,21.530965,1,0,0,2,1.0,0,0,0
0,12.1487,2,0,2481.430282,3,2,3,2,0,3,1,31.396434,1,1,0,2,1.0,1,1,0
3,15.984211,2,0,1389.856111,4,4,1,1,0,3,1,22.038955,1,1,0,3,1.0,1,1,0
3,48.714835,0,0,3442.153833,0,2,2,2,0,1,2,28.94855,0,1,1,1,1.0,0,1,1
1,12.3475,2,4,571.610353,0,3,3,0,0,0,0,48.789081,1,1,0,1,1.0,0,0,0
3,24.336293,2,0,2246.732891,0,2,1,3,0,1,1,23.719273,1,0,0,2,2.0,1,0,0
3,19.387824,3,3,4000.932497,1,3,1,2,0,3,2,21.147117,2,1,1,2,1.0,1,1,0
0,12.146375,2,4,3568.394736,0,4,0,2,0,3,2,58.070312,1,1,0,1,1.0,1,1,0
1,16.898118,2,3,2203.423492,0,3,3,2,0,1,1,71.450242,1,1,0,2,1.0,0,1,0
0,5.146979,2,0,1282.514709,0,1,3,2,0,3,0,24.26646,1,1,0,2,1.0,0,1,0
3,11.986245,4,4,1436.629619,4,4,1,1,0,3,1,57.486252,1,1,1,2,1.0,0,1,0
2,35.305512,1,4,7114.524412,0,2,3,2,0,1,1,27.749087,1,0,0,1,1.0,1,1,1
1,38.875349,2,0,1854.000021,0,1,2,1,0,0,0,34.912548,1,1,0,2,1.0,1,1,0
2,7.898766,4,0,1187.852324,0,2,0,2,0,2,1,29.031498,1,0,1,2,1.0,1,1,0
3,24.029686,0,5,3612.18321,0,4,0,1,0,1,0,31.574093,1,0,0,2,1.0,1,1,1
3,20.249268,2,3,1664.204044,0,3,2,2,0,2,3,34.938317,0,0,0,2,2.0,0,1,0
0,24.029048,3,0,801.19108,0,2,3,1,0,1,1,26.343264,0,1,3,2,1.0,0,1,1
2,23.425593,2,1,2524.162233,1,2,3,2,0,1,0,31.507264,1,1,0,2,1.0,0,1,0
1,23.713132,4,0,7067.060922,4,2,3,2,0,3,0,29.037374,1,2,0,2,1.0,0,1,0
1,12.006308,2,0,1116.683878,0,4,3,1,0,2,2,28.193238,2,0,0,2,1.0,0,1,0
3,19.021191,0,3,1614.503196,4,2,3,2,0,2,2,31.200757,1,1,1,2,1.0,1,1,0
3,23.833265,2,0,2105.295769,3,1,3,1,0,0,0,25.727591,1,1,0,0,1.0,0,1,1
3,17.73808,2,4,1662.824912,0,3,3,2,0,1,1,40.76014,1,0,0,2,1.0,1,1,0
3,8.540574,3,4,1370.857499,0,0,3,2,0,3,0,27.442464,1,0,1,1,1.0,0,1,0
1,19.904451,2,10,2520.005734,1,3,3,2,0,1,2,27.192995,1,1,0,2,2.0,0,1,0
0,53.87309,1,1,5994.756702,0,1,0,1,0,3,2,23.807365,0,1,0,2,1.0,0,1,0
1,11.949583,4,3,2037.533415,2,4,3,0,2,3,0,37.236271,0,1,2,1,1.0,0,1,0
1,20.846525,2,1,947.418087,4,4,3,2,0,1,2,53.38258,1,1,0,2,1.0,1,1,1
1,41.337063,2,3,2445.298611,3,3,1,0,0,3,1,31.955628,1,0,0,2,1.0,0,1,0
1,35.296638,2,0,2899.14385,0,4,2,2,0,3,2,39.454374,0,1,0,3,1.0,1,1,0
3,23.575057,2,0,6648.858969,0,2,1,2,0,1,2,60.056326,0,1,0,2,2.0,0,1,0
3,14.737298,2,3,3451.040586,0,2,0,2,0,1,0,32.822172,1,1,0,2,1.0,1,1,0
0,7.158262,3,2,1232.751043,3,2,2,2,2,1,0,29.5399,1,1,1,2,1.0,1,1,0
1,18.786536,4,0,2614.168294,1,4,3,1,0,3,0,36.004633,1,1,1,2,1.0,0,1,1
0,7.04291,2,4,996.299304,2,3,3,2,0,2,2,39.978476,1,1,0,2,1.0,1,1,0
2,23.79153,2,6,9071.417447,3,2,0,1,0,2,2,21.651413,1,1,0,2,1.0,0,1,0
3,55.237343,2,4,8541.80466,4,4,0,1,0,3,3,38.386853,1,2,0,2,1.0,0,1,1
1,17.633774,2,4,3425.458531,0,4,1,1,0,3,2,25.3049,1,1,0,3,1.0,1,1,0
1,12.074572,2,4,3663.55165,0,2,1,2,0,3,2,26.12642,1,1,0,2,1.0,1,1,0
3,18.565261,4,2,4814.425859,2,0,0,3,0,3,1,23.132049,1,1,0,2,1.0,0,1,0
1,20.240531,2,0,862.932626,0,2,3,1,0,1,1,53.567323,1,1,1,1,1.0,0,1,0
3,11.41657,2,3,1884.758307,3,2,3,0,0,1,1,38.481282,1,1,0,1,1.0,0,1,0
0,24.381837,2,3,1114.368032,0,2,3,1,0,1,1,21.513265,2,1,0,1,1.0,0,1,1
3,14.389946,0,4,2123.782613,0,4,3,0,0,2,2,26.440027,1,1,1,3,1.0,1,1,0
3,17.551872,1,1,1964.530997,1,2,3,2,0,3,2,30.164424,0,1,0,2,1.0,0,1,1
1,24.844932,2,0,8959.649444,0,2,3,0,0,3,3,34.596045,1,2,0,2,1.0,1,1,0
1,11.921751,2,4,1423.125938,0,4,2,2,0,1,2,54.179777,1,0,0,1,2.0,0,1,1
1,36.426369,2,7,4309.657853,0,1,3,1,0,2,2,22.451177,1,1,0,0,1.0,0,1,1
1,17.420588,4,3,4756.403784,0,3,0,2,0,2,3,29.679459,1,2,1,3,2.0,1,1,0
2,36.504958,2,10,5859.882919,3,2,2,2,0,1,2,35.85234,1,1,0,2,1.0,0,1,0
1,13.825102,4,1,1095.896465,4,1,1,1,0,0,0,30.351914,0,1,1,1,1.0,0,1,0
1,44.076152,2,0,6882.545107,1,3,1,1,0,1,2,35.281933,1,1,1,2,1.0,1,1,1
0,9.355094,2,3,832.018427,0,1,3,3,0,0,3,39.624946,1,2,1,0,1.0,0,1,0
3,40.49179,2,4,5499.265644,3,3,3,2,0,0,3,58.071586,1,2,0,2,1.0,1,1,0
3,12.567817,4,0,3123.012925,0,1,1,2,0,0,3,29.42925,1,1,1,2,1.0,0,1,0
0,12.121338,2,0,545.467299,0,4,3,2,0,3,3,43.754068,1,0,0,3,2.0,1,1,1
3,22.87753,1,10,2273.530049,1,2,3,2,1,3,0,38.068828,0,1,0,1,1.0,0,1,1
3,24.866364,2,4,1701.108094,0,3,3,2,0,3,0,32.941125,1,0,0,1,1.0,0,1,0
3,33.255121,2,4,3014.09314,0,2,3,2,0,3,2,26.701663,1,1,0,2,1.0,1,1,0
1,61.146893,4,0,10362.202356,1,0,3,3,0,3,3,28.460048,1,2,0,3,1.0,1,1,0
1,33.849616,2,3,9690.208903,0,1,2,2,0,0,1,28.475833,1,1,0,2,1.0,0,1,0
0,11.963719,2,0,1604.28767,0,1,1,2,0,1,2,35.15455,1,1,1,1,2.0,0,1,0
1,23.172608,4,5,5831.165567,0,4,2,1,1,3,2,24.635448,1,1,0,3,1.0,1,1,1
0,14.312535,2,0,2212.735337,0,3,3,2,1,2,3,21.809281,1,2,0,1,2.0,0,1,0
1,43.528629,3,0,3687.941266,0,1,2,2,0,3,2,28.554979,1,1,0,1,1.0,0,1,1
1,42.231037,2,3,1686.839208,0,1,3,2,0,0,2,40.790438,1,1,2,1,2.0,0,1,0
3,20.485244,4,4,1459.561242,0,2,3,2,0,3,2,50.763674,1,1,1,1,1.0,1,1,0
3,15.373844,3,10,8614.833648,0,1,0,2,0,3,3,49.96279,1,2,1,2,2.0,0,1,0
0,11.944706,2,4,955.815593,0,2,0,2,0,3,1,24.14958,1,1,0,2,2.0,1,1,0
3,11.780542,2,1,1348.914509,0,4,1,2,0,1,1,58.397649,1,1,0,2,2.0,0,1,1
1,12.418656,4,10,128.039634,0,2,3,1,2,2,0,32.358756,1,1,0,2,1.0,0,1,0
3,8.875962,2,4,1440.707227,0,0,0,2,0,3,0,31.932542,1,1,0,3,1.0,0,1,0
1,17.992133,3,0,2451.61299,0,3,0,2,0,0,1,27.868293,1,1,1,2,1.0,0,1,0
2,15.470242,4,0,2047.601323,0,1,1,2,0,3,0,37.894091,1,1,1,2,1.0,1,1,1
0,22.872802,2,0,11563.201783,0,2,2,1,0,1,2,24.506584,1,1,1,2,1.0,0,1,0
0,17.808328,1,0,2707.950187,2,3,3,1,0,1,2,32.652844,0,1,1,2,1.0,0,1,0
0,43.016567,2,4,3096.091355,0,1,3,1,0,3,2,29.031258,1,1,0,2,1.0,0,1,1
3,10.804023,2,4,1402.631857,0,4,0,2,0,1,2,33.430898,1,1,0,2,1.0,1,1,0
1,7.766361,2,4,1233.015343,1,2,3,3,0,3,1,39.454565,1,1,0,1,1.0,0,0,0
0,9.142485,3,4,1508.02182,2,3,1,1,1,1,1,27.310015,1,1,1,2,1.0,0,1,0
3,16.566361,2,0,7928.869091,4,3,2,3,0,2,2,22.845177,1,1,0,3,1.0,1,1,1
3,23.618567,2,4,5714.060762,4,2,3,2,0,3,2,39.028006,0,1,1,1,1.0,1,1,0
2,11.876947,4,4,3076.396541,0,2,3,1,0,1,2,20.600283,1,1,0,2,1.0,1,1,0
0,48.633616,2,1,6214.571041,0,3,1,2,0,1,3,20.997091,1,1,0,2,1.0,1,1,0
3,24.686657,3,4,3674.076431,4,3,2,2,2,1,3,24.047076,1,2,1,1,1.0,0,1,0
3,44.381012,2,0,4033.935349,4,3,1,1,0,3,0,21.134691,1,0,1,2,1.0,0,1,1
1,23.251464,1,0,2211.004137,0,4,3,2,0,3,3,39.645411,1,1,0,2,1.0,1,1,0
0,51.748763,4,7,1894.538003,4,2,3,2,0,1,1,25.902822,2,1,0,2,1.0,0,1,1
0,23.744679,0,7,2084.548826,0,2,1,1,0,1,3,28.295866,1,2,1,2,1.0,0,1,0
1,16.794892,4,0,1613.332663,0,1,3,1,1,1,1,24.030491,1,1,1,1,1.0,0,1,0
3,17.213558,2,4,1994.858817,0,4,3,1,0,1,0,41.41854,0,1,0,1,1.0,0,1,0
1,12.047785,2,7,1444.142889,0,2,3,2,0,2,1,23.510768,0,0,0,2,1.0,1,1,0
3,9.229218,4,0,1448.684697,4,4,3,2,0,3,2,59.576941,1,1,0,1,1.0,1,1,1
1,37.672943,2,0,2807.278459,4,0,2,3,0,3,0,52.647654,0,1,0,3,1.0,1,1,0
1,35.385587,4,10,3234.633788,4,2,1,0,0,1,1,32.924707,1,1,1,1,1.0,1,1,0
1,16.635181,2,4,2952.44754,0,3,2,1,0,3,1,24.351487,1,2,0,2,1.0,1,1,0
2,25.03096,2,7,2792.659394,4,1,2,2,0,0,2,33.29845,1,0,0,1,2.0,1,1,0
3,24.215577,2,4,2561.878309,1,1,3,2,0,3,0,21.492718,1,1,0,2,2.0,1,1,0
3,16.705997,2,3,1865.343113,2,2,3,2,0,3,0,33.016367,1,1,1,2,1.0,1,1,0
3,16.387216,3,0,1572.076534,0,3,3,1,2,0,2,39.286144,1,1,0,2,1.0,1,1,0
3,12.171527,4,1,1773.768053,0,4,2,1,0,3,3,22.215318,1,2,1,3,1.0,1,1,0
3,41.351186,2,0,7971.56216,1,2,1,1,0,3,0,23.979232,0,1,0,2,1.0,0,1,0
0,24.69022,4,0,2130.165024,0,3,2,2,0,2,1,45.758544,1,1,0,3,1.0,1,1,0
1,42.940194,1,0,7485.426366,0,1,3,1,0,1,1,22.203945,0,0,0,2,1.0,0,1,1
3,24.734606,4,1,2307.168309,0,4,3,2,0,1,0,45.561961,2,1,1,3,1.0,1,1,0
1,35.193425,2,4,9149.884603,1,2,0,2,2,0,0,28.920975,0,1,0,1,1.0,0,1,1
1,5.04881,1,1,3765.209,0,4,0,3,0,3,0,30.005434,1,1,0,3,1.0,1,1,0
3,18.62814,2,4,4400.589947,0,2,0,2,0,1,3,30.254032,0,2,0,2,1.0,0,1,0
1,12.04532,2,4,882.132701,1,2,3,3,0,1,0,23.231967,1,1,0,2,1.0,0,1,0
0,44.957911,4,0,1945.311064,0,3,3,1,2,1,0,39.757736,1,0,1,3,1.0,1,1,1
3,23.304327,2,3,2708.887821,4,4,3,2,0,2,2,56.175598,1,1,0,2,1.0,1,1,0
1,12.110978,0,4,1354.780564,1,2,2,1,0,3,1,29.52273,0,1,0,2,1.0,0,1,0
0,11.831606,2,1,2510.713422,0,0,3,3,0,3,2,41.745231,1,1,0,0,1.0,0,1,0
3,23.383089,2,4,770.639617,2,3,3,2,2,0,0,60.923561,1,1,0,2,1.0,0,1,1
0,42.370725,2,3,1037.495902,2,4,3,1,0,2,1,38.066478,1,1,0,2,2.0,0,1,0
3,30.530901,3,4,3716.4838,0,3,3,1,0,2,1,40.502219,1,0,1,3,1.0,1,1,0
1,20.000049,4,4,845.280968,0,4,3,2,0,1,1,47.150239,1,1,1,1,1.0,0,1,1
0,25.351757,2,4,4029.374972,1,3,2,1,1,3,2,25.473764,1,1,0,2,1.0,1,1,0
3,24.860186,2,10,1412.390853,4,1,3,2,0,0,3,32.799995,1,2,0,2,2.0,1,1,0
1,25.156597,2,0,3668.781112,0,4,3,2,0,3,2,60.830002,1,1,0,3,1.0,1,1,1
0,20.514619,1,4,2499.36182,0,2,1,0,0,2,0,42.483759,0,0,0,2,1.0,1,1,0
1,17.331527,2,4,4280.039638,4,1,1,1,0,2,1,25.927263,1,1,0,2,1.0,0,1,0
1,24.554259,2,0,315.679309,4,4,0,2,0,1,2,24.000034,1,1,0,1,1.0,0,1,1
1,32.387075,4,3,2163.602624,0,3,3,2,0,1,0,37.69166,1,1,1,2,2.0,1,1,0
3,38.055608,2,3,7088.471441,4,1,1,2,0,3,3,35.115056,1,2,0,2,1.0,1,1,0
0,19.397733,2,1,2462.115379,0,3,0,2,0,3,2,43.743558,0,0,0,2,1.0,0,1,0
1,34.763276,2,1,2313.006944,0,4,3,3,0,3,1,45.820738,1,1,0,1,1.0,0,1,1
0,12.192904,4,3,2348.959529,0,3,1,1,0,3,2,26.848366,1,0,1,2,1.0,0,1,0
3,11.672321,4,3,612.046635,0,2,1,2,0,1,0,38.652176,0,0,0,2,1.0,1,1,0
0,12.458863,2,4,2748.593912,0,2,1,2,0,1,2,27.077847,1,1,0,2,1.0,1,1,0
2,39.887251,1,10,2283.232149,0,4,3,2,0,3,2,40.383701,1,1,0,2,1.0,0,1,0
3,5.192143,2,4,1072.061186,4,4,3,0,0,2,1,49.7776,0,1,0,2,1.0,1,1,0
3,30.309772,2,3,6803.813476,1,2,0,2,0,1,0,34.560362,1,1,0,2,1.0,0,1,0
1,24.943581,2,3,3535.337346,0,2,1,1,0,1,3,32.64079,1,0,0,2,1.0,0,1,0
3,12.444279,2,4,1361.776947,2,4,0,2,0,3,0,65.408598,1,1,0,3,1.0,1,1,0
2,11.518865,4,3,1488.428533,0,2,3,2,0,1,1,41.550318,1,1,1,1,1.0,0,1,0
1,28.188714,2,3,3105.754783,4,1,3,2,0,0,0,67.711104,1,0,0,1,2.0,0,1,0
3,55.744817,2,7,3882.049822,4,2,3,2,0,1,2,27.897784,1,1,1,2,1.0,1,1,1
0,18.799969,1,0,764.626648,0,4,1,2,0,2,3,49.883367,0,1,0,2,2.0,0,1,0
3,7.752837,4,10,1020.64872,1,4,3,1,0,3,1,55.630718,1,1,1,2,1.0,0,1,0
0,6.201378,2,0,1037.276392,4,3,1,2,0,1,2,34.638506,1,1,0,3,2.0,1,1,0
0,24.099383,2,0,3357.898092,4,3,2,3,0,1,0,28.189775,1,1,0,2,1.0,0,1,0
0,11.572621,2,4,753.617902,4,2,3,1,0,3,0,23.182674,1,0,1,2,1.0,0,1,1
3,39.959017,4,0,1402.226531,4,3,0,2,2,3,0,26.857257,0,1,1,1,1.0,0,1,1
3,18.911147,4,6,4103.478363,2,2,0,2,0,1,3,27.75678,1,1,1,2,1.0,0,1,1
1,6.910524,0,10,812.084217,0,1,3,2,0,0,0,39.039153,1,1,1,2,1.0,0,1,1
1,12.309292,4,4,3538.89652,4,1,2,2,0,1,1,30.104628,1,1,1,1,1.0,1,1,0
0,24.056276,2,10,2507.458132,0,3,1,2,0,3,2,25.638292,1,1,0,2,1.0,0,1,0
1,38.932636,2,0,2179.72588,1,1,3,2,0,3,1,29.851605,1,1,0,2,1.0,1,1,0
1,24.863924,2,4,894.937225,0,2,3,2,0,0,0,35.97499,0,1,2,3,2.0,0,1,1
3,18.246433,2,4,789.380773,0,4,3,2,0,1,1,45.417085,1,1,0,2,1.0,0,1,0
3,28.90981,4,4,3838.532146,4,1,2,2,0,2,2,27.256862,1,1,1,2,1.0,0,1,1
0,18.035794,2,10,974.066597,0,2,0,2,0,2,1,24.047137,2,0,0,1,1.0,0,1,0
3,9.624917,2,1,708.358618,0,1,1,1,0,3,0,31.901427,1,1,0,2,1.0,1,1,0
0,17.63635,2,4,1051.434621,1,2,3,2,0,3,1,31.997156,1,2,0,1,2.0,0,1,0
3,16.993753,2,9,2381.276651,0,2,0,2,0,3,0,71.359329,1,0,0,0,1.0,0,1,0
1,50.227097,2,5,3834.1816,1,2,3,3,0,3,2,39.833294,1,0,0,2,1.0,0,1,0
1,16.579566,2,0,1133.038386,0,4,3,2,0,3,2,22.378208,1,1,0,2,1.0,1,0,0
0,17.038427,2,3,733.830373,1,2,3,1,0,3,1,21.052062,1,1,0,1,1.0,0,1,1
1,4.503684,3,3,731.03398,4,1,2,2,0,2,2,28.09764,2,1,1,2,2.0,0,1,0
3,6.793357,0,1,802.163865,2,0,1,3,0,0,0,28.82902,1,1,0,3,1.0,0,1,0
1,16.801455,2,4,1700.692267,4,1,2,1,0,2,1,25.497284,1,0,0,3,1.0,0,1,0
0,12.373549,2,10,1261.489464,0,2,1,2,0,1,2,27.575061,1,1,0,2,2.0,0,1,0
1,46.106843,4,4,3738.423454,4,4,1,1,0,3,0,60.574132,1,1,1,2,1.0,0,1,0
3,7.837074,2,3,2246.497906,4,2,1,1,0,3,2,39.498788,1,0,0,2,1.0,0,1,0
3,12.111674,2,4,694.492395,0,0,3,2,0,3,0,56.62683,1,1,0,3,2.0,1,1,0
1,17.335999,2,0,1264.172348,1,3,0,2,0,3,0,38.085978,1,1,0,0,1.0,0,0,0
1,25.493759,4,3,4029.241809,4,2,2,1,0,1,2,32.886675,1,1,1,3,1.0,1,1,0
3,16.60782,2,7,3762.956896,3,4,2,2,0,3,1,58.751174,1,1,0,2,1.0,1,1,0
1,25.392683,2,4,754.132402,0,0,0,1,0,0,0,33.824443,1,1,0,3,1.0,1,1,0
3,17.343945,4,4,3185.047369,0,4,1,2,0,3,1,55.495159,1,1,1,3,1.0,1,1,1
1,7.474862,2,3,1158.579949,1,1,3,1,0,0,2,22.852929,1,0,0,1,2.0,0,1,1
0,18.65425,2,4,3427.461332,0,1,2,1,0,0,0,28.908692,1,1,0,0,1.0,1,1,0
1,31.908071,2,3,2530.702063,4,1,2,1,0,0,0,41.784265,1,1,1,3,1.0,1,1,1
3,12.358093,4,6,1730.551063,4,1,2,1,0,3,3,27.909048,1,2,1,2,1.0,1,1,0
0,10.024918,4,6,1715.91513,0,4,0,2,0,3,0,44.278617,1,1,1,1,1.0,0,1,0
3,22.512942,4,4,688.740763,0,1,3,1,0,1,0,52.115629,1,0,1,2,1.0,1,1,1
0,17.358994,2,4,795.161105,0,2,2,3,1,3,1,26.615305,0,1,3,2,1.0,1,1,1
3,18.486346,3,4,2048.140842,0,2,3,2,0,2,2,31.455877,0,1,1,2,1.0,0,1,0
0,24.671719,4,0,327.61786,0,2,3,3,0,3,1,27.700872,1,1,2,2,1.0,0,0,0
3,11.828786,2,0,3708.683277,0,4,2,2,0,2,1,53.357292,1,1,0,1,1.0,0,1,0
3,39.616472,2,3,9750.023133,3,1,2,1,0,2,3,28.606494,0,1,0,2,1.0,1,1,0
3,11.800436,2,4,1433.718412,0,3,2,2,0,2,1,35.613417,1,1,0,2,1.0,0,1,0
1,42.947888,0,4,8883.672537,1,2,2,2,0,3,2,59.548357,0,1,1,2,1.0,1,1,0
0,39.922436,2,4,2769.251058,1,4,2,3,0,3,0,40.482608,1,1,0,2,1.0,0,1,1
3,7.728698,4,4,1488.123072,1,2,3,2,2,1,0,38.572552,1,1,2,3,1.0,1,1,0
0,18.463908,2,3,1674.836271,4,3,3,1,0,1,0,22.544685,1,1,0,2,1.0,0,1,1
3,7.597686,2,0,1327.836809,2,2,2,2,0,1,0,26.560891,1,1,0,2,1.0,1,1,0
2,24.522365,2,3,2705.54099,0,4,1,2,0,1,2,45.743244,1,1,1,2,2.0,1,1,0
0,24.814904,2,3,1144.170163,0,2,2,1,0,1,3,28.755726,1,0,0,1,1.0,0,1,0
0,23.095476,2,0,1346.394986,0,0,3,1,2,1,1,45.83863,1,1,0,3,1.0,1,1,1
3,23.649568,2,0,2201.141985,0,4,3,2,0,3,0,43.574032,1,1,0,3,1.0,0,1,0
1,23.612054,2,3,939.751543,0,2,3,1,0,1,2,22.992683,1,1,1,3,1.0,0,1,0
3,29.849332,4,4,6789.013298,0,2,3,2,0,3,2,33.999838,1,1,1,2,1.0,1,1,0
2,42.014673,2,3,12248.562345,4,2,3,3,0,1,1,27.322749,1,1,0,3,1.0,0,1,0
1,43.476284,4,4,4021.138849,0,4,1,2,0,2,2,37.437178,1,1,1,2,1.0,1,1,0
2,11.847707,2,0,436.710403,0,1,3,2,2,0,0,30.931189,0,1,1,1,1.0,0,1,1
0,8.742459,4,4,1038.3291,2,2,2,3,0,1,2,27.886045,1,2,1,2,1.0,1,1,0
0,12.169928,2,1,1896.536995,4,4,3,2,0,2,0,47.847516,1,0,0,3,1.0,1,1,0
3,8.381717,2,0,1384.874985,4,2,0,2,0,1,0,22.286183,1,1,0,1,2.0,0,1,0
3,23.660503,2,10,5654.278114,1,4,3,1,0,3,2,26.889998,1,2,0,1,1.0,0,1,0
1,51.312563,0,7,9508.29788,0,3,3,1,0,3,3,26.865417,1,2,1,1,1.0,0,1,0
3,21.486016,2,1,1392.611704,0,4,2,1,0,2,2,33.649332,1,1,0,3,1.0,1,1,1
